field_id,crop_class,area_ha,date,image_id,cloudy_pixel_percentage,NDVI,NDWI
800,Maize,2.7471783103478162,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.27950265733324425,-0.4156943489493223
801,Grass,1.217307286992386,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8612487829618274,-0.7690116768102114
802,Maize,1.3581522319768584,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2741228193582451,-0.3976466230732757
803,Maize,3.3575228954334926,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4863475517446769,-0.500957655297895
804,Grass,5.278900337529654,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7846024253297936,-0.6920129308372802
805,Maize,2.9587238214508957,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.35321121801749467,-0.48586889767609376
806,Grass,1.6014243499812693,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,,
807,Grass,1.7458580638439012,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8107246071292629,-0.7226541711911848
808,Maize,0.9751841434322068,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4833050358181639,-0.5028558175616469
809,Grass,0.6839380401485166,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8365287901715414,-0.7645701062408392
810,Potato,2.4524730187867383,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.21865806157738693,-0.3580593522421357
811,Potato,4.758778215621261,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.23219979904087854,-0.374420579150584
812,Maize,0.85394647149143,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.34072526535938796,-0.46356138106179756
813,Grass,1.8270271113066119,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.9075916405623268,-0.8176592670338085
814,Grass,0.5711551409321727,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.657787889433792,-0.6370317370448121
815,Potato,5.1742773676825395,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.23592407567341567,-0.3590037489345535
816,Potato,2.842252614053622,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30846292395635255,-0.44513046846534676
817,Potato,2.1069574371386133,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2284428283494049,-0.3366047089843861
818,Grass,1.0253829463855093,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7830771412988343,-0.690310153521823
819,Grass,1.6371057521166945,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.35674818024536986,-0.3842360073391441
820,Grass,2.0138013674653097,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8097007847264617,-0.7142869339661764
821,Maize,2.9446080070337413,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.302966365116949,-0.43356454843588443
822,Grass,1.5949295427070895,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6496103477750345,-0.630638335383143
823,Grass,2.018391284201624,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.849316223059822,-0.7457684593709238
824,Grass,1.0827603803064654,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7663200425265834,-0.7097650376117545
825,Grass,0.6038287753484481,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6683619174741943,-0.6472642514844774
826,Maize,0.756572458688547,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3968079384584036,-0.43873171026927904
827,Onion,4.401629343422579,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.25384989161222565,-0.40204088769221885
828,Grass,1.241320019354657,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7295578448028409,-0.6762089121078951
829,Sugar beet,3.4699856206435236,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.28684576610076196,-0.4082875721836643
830,Onion,6.947538179593192,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2667321915920956,-0.42757580228984193
831,Grass,0.8642026943300675,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7837516453474551,-0.7123696839074556
