field_id,crop_class,area_ha,date,image_id,cloudy_pixel_percentage,NDVI,NDWI
900,Grass,0.738998140577479,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6772039125320528,-0.6453529245822532
901,Grass,3.4363860401164916,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3911481735762914,-0.4205166531218109
902,Barley,2.1500892417101,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.28945789055977333,-0.3207040830694824
903,Maize,1.288782613172256,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4267161402144253,-0.4858369261724835
904,Grass,0.5173802471473414,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7336058981912966,-0.6705361010801538
905,Maize,1.3095993087823514,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3622305663537309,-0.4968245359313653
906,Maize,2.7503569494112754,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2884985073905753,-0.399162042427519
907,Grass,0.9043472184286216,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4444643742231661,-0.48514737735168173
908,Grass,1.9861520717934127,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7970081385264626,-0.7246242933203666
909,Grass,1.444881049195804,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7948844427257845,-0.7329686547017418
910,Onion,2.914049902316577,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.31117612887534724,-0.4670196074963495
911,Maize,0.861321411958096,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.43544347111446413,-0.4755305266756957
912,Grass,1.7240527795849532,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.872803423992096,-0.7774105806422921
913,Grass,3.3576587841722363,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8263877128607182,-0.7437206910605008
914,Sugar beet,2.811000738831459,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.27275229887332353,-0.4090125109069105
915,Wheat,8.347937991968445,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3682772290150824,-0.40606558237000595
916,Grass,0.566835033477024,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.688462984825333,-0.5263371926166327
917,Maize,2.084933683984597,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.33071741575693714,-0.39669833289801
918,Grass,0.8417611291184658,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8190895944468651,-0.7381554354924149
919,Grass,0.7198145368112322,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6657624418581889,-0.6369926930160912
920,Grass,0.7940366631401647,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7356377315319272,-0.6798750284702453
921,Grass,1.754630663414115,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7731132834961807,-0.6950644231018155
922,Potato,2.7186957952884927,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.48487620077997606,-0.5059181262222455
923,Maize,0.7539163869649564,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.29310119108065547,-0.41188291730340465
924,Grass,0.6219194068991641,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7396557434614193,-0.6887657570603085
925,Grass,2.5239166756379126,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7716762955812191,-0.6480776587921637
926,Grass,1.0620174268347133,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7872148569210554,-0.7148256948543215
927,Maize,1.2646192789560955,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3169627428547017,-0.40939186151204254
928,Grass,1.2712170551356667,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.40281333339386294,-0.46878396724482585
929,Grass,3.0170060167103254,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8865097046687338,-0.7885986079541232
930,Maize,2.918869782150063,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8573212243497342,-0.7769625465473239
931,Maize,5.830809868113792,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3404954620023398,-0.45379070733134597
932,Grass,1.0889590376144616,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7416070279507339,-0.6844656186481672
933,Grass,3.7768414868826796,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8412842836377354,-0.7518263135851156
934,Grass,3.9663049561751955,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8599961417216009,-0.7705914162315487
935,Potato,5.131557016838348,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.29831872102837004,-0.34858715223174186
936,Grass,2.6355113542322735,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7859054289093536,-0.727750496656553
937,Grass,3.2994745250213398,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6693729461919903,-0.6423310912964082
938,Maize,7.633257822235001,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6283200721480332,-0.5576961701474498
939,Grass,3.8474589905298284,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8232582761147045,-0.7392368204411198
940,Grass,3.6480625664124853,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8536645032261672,-0.7656521565626396
941,Maize,0.7999187858922991,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.28803740423460317,-0.3936759023021478
942,Onion,5.191960375048072,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3146017668132185,-0.4752494651422822
943,Wheat,5.006692601512783,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2534955037777473,-0.38997121314912514
944,Wheat,2.631772839258692,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.29578665477594784,-0.3140151153498342
945,Grass,0.5162935602450446,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7148141849427664,-0.6734954444715201
946,Maize,0.962016018537115,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.493952870463737,-0.4861835180896619
947,Grass,10.615031365253634,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.8360517427858141,-0.7584440985548703
