field_id,crop_class,area_ha,date,image_id,cloudy_pixel_percentage,NDVI,NDWI
600,Potato,1.6584625309948802,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.27775119478517374,-0.39640075532890334
601,Potato,1.0109730299913264,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30036711807917904,-0.436288566098395
602,Maize,1.2320799605406931,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4599919159514839,-0.4568955481087422
603,Maize,1.5383159560709323,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3353919953941429,-0.38045991955273817
604,Wheat,1.94176173089481,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7692275604650772,-0.6843383557653988
605,Grass,0.5995645975824404,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3259513651116735,-0.4414165235236858
606,Grass,2.608461247330002,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.913345251066696,-0.8200858811780387
607,Potato,2.8498031699983057,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.5823269678578217,-0.5873481208194737
608,Potato,2.14146822756798,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.6687036038170693,-0.6341945400061758
609,Potato,2.8389933067582427,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3663997774320127,-0.41424103332517764
610,Maize,3.358827984402258,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.5870079923159548,-0.5531178441022407
611,Grass,0.6225106471185341,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.25284979292577775,-0.2647623725959473
612,Maize,1.521680476175732,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3977954350019734,-0.4745963569611176
613,Potato,1.8254328592299385,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.24034790955761073,-0.2695397620106211
614,Maize,2.096328657401757,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.27185228911676146,-0.39368495193706593
615,Potato,2.0802941687219,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,,
616,Onion,3.2005358318207264,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.24368230369784938,-0.3176930915004575
617,Onion,2.79930176941011,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.26351892908598024,-0.36433259541963275
618,Onion,7.221011611494381,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.21874558279469833,-0.3169564799827321
619,Grass,1.6376081996222034,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7472976137319555,-0.7023981159917283
620,Potato,5.309787288605452,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2338949316114085,-0.28714230789168227
621,Potato,1.5234963736993414,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4073427191256639,-0.37602795814244094
