field_id,crop_class,area_ha,date,image_id,cloudy_pixel_percentage,NDVI,NDWI
400,Potato,8.076626040905584,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,,
401,Maize,3.517343322035436,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.36983441048659615,-0.42737243203951664
402,Maize,1.5756744485120735,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3662374436582218,-0.45385997342337964
403,Maize,0.7852670696596764,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.36216812460632314,-0.522907537846918
404,Maize,2.785746719669677,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2850089312253267,-0.3931090372164049
405,Maize,1.4848653613880687,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3058355691153961,-0.4289041600787855
406,Potato,5.219661675730325,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.24931488231275475,-0.3205428381027053
407,Barley,2.4403944072694617,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.27665792520651195,-0.40951680963363063
408,Maize,1.6410148297061242,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4096754331108607,-0.5173913942837721
409,Potato,0.9118461174523634,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.29297134133614183,-0.4063771734078148
410,Potato,1.3688181304419245,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30384794597705056,-0.38158056456763184
411,Potato,3.2075677253741106,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.35760378747264243,-0.449490166253483
412,Potato,3.812895129398593,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3027420414229998,-0.4106034803638144
413,Potato,3.6216913714493173,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30910601533243254,-0.42049693496150253
414,Maize,0.8577261476109954,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3513547679587487,-0.4174094451134459
415,Maize,1.3129722984271408,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.38335878020199016,-0.45657254519577306
416,Maize,1.482915713537448,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2992571760288875,-0.42645753430877287
417,Maize,0.8198527162342967,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2838005850669617,-0.39526168300207853
418,Maize,12.020324611539612,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3129930864344911,-0.3291592341794263
419,Potato,1.8391987495695852,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.31735197505535717,-0.4644313083048252
420,Potato,3.872197479033093,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.36481615911160786,-0.4620353752643641
421,Potato,1.4386786755828866,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3319728890748573,-0.4758793062232774
422,Maize,0.7471709072808768,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.410298502783332,-0.4083830551393024
423,Onion,3.599033545676903,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2732017900175915,-0.442673988814318
424,Maize,1.7358703552838106,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2831457472319573,-0.4276988535996356
425,Maize,0.7912317635508355,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30504498952071135,-0.42327577964838975
426,Potato,3.3982240991682287,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.30056739381402847,-0.3443137345500296
427,Onion,6.0584813000693325,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.19330257275132093,-0.3032363150141901
428,Wheat,3.795338080218961,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4345208548614019,-0.4693233907839106
429,Maize,1.7346490689258285,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2494816776111176,-0.38534239230951356
430,Potato,5.255838745768445,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.4903660233103824,-0.5184563432467891
431,Potato,3.801564099326674,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.13570000693562928,-0.19815473301134723
432,Potato,2.625157038906511,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.26533486285297403,-0.39362715359803063
433,Potato,0.9909882461644758,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.06518031788842918,-0.17840569681264795
434,Maize,0.7652910954723866,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3617282758463524,-0.46591125762619745
435,Maize,3.7894242898062926,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.31005851415286323,-0.4659326422908097
436,Maize,12.053846598842865,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2703768676784749,-0.3991959179768391
437,Maize,1.5890482340413605,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.35115568884983683,-0.4032897278075413
438,Maize,2.054719693357702,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.7858283436359631,-0.7254546640380735
439,Maize,1.345159813259843,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.839452617922745,-0.7469241090694737
440,Sugar beet,2.6963967001302858,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2993583671370944,-0.4419062878835678
441,Potato,0.9363530534326073,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.288484114318978,-0.41392074456254435
442,Potato,3.5441340067258387,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.2726751812988647,-0.40445975782228266
443,Grass,2.385340730318682,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.5306610040330786,-0.5176532126707268
444,Maize,2.201203654715493,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.21908948829491764,-0.3569840795427148
445,Maize,0.7714686475079847,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.34218866213947935,-0.44657849112719045
446,Maize,1.3433724888048058,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.47136458087819333,-0.42599231129970755
447,Maize,5.308304176911788,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,,
448,Maize,3.807459546416988,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.25612495419075665,-0.36595538113665577
449,Maize,7.1490651362700595,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.28445307123835895,-0.4236273193154082
450,Maize,0.8287991701935514,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.34335288562755534,-0.4255323978643286
451,Maize,0.6100586517091311,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3758011628356167,-0.4296396190892706
452,Potato,5.033007069454374,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.26180751153492776,-0.40588140936849354
453,Sugar beet,2.588660256513228,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.25765087203571513,-0.39978167314920304
454,Maize,1.7722142180583218,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.3318692661407774,-0.48178296985603075
455,Maize,1.6711653828741129,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.27921839099024987,-0.40770303432483024
456,Maize,4.330534474435596,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.5061228226304483,-0.49492857105564847
457,Potato,5.134531711438985,2025-04-01,20250401T104041_20250401T104123_T31UFT,5.127916,0.28842863527686885,-0.3813249563128744
