field_id,gewas,crop_class,area_ha,ndvi_apr,ndvi_may,ndvi_jun,ndvi_jul,ndvi_aug,ndvi_sep,ndvi_oct,ndwi_apr,ndwi_may,ndwi_jun,ndwi_jul,ndwi_aug,ndwi_sep,ndwi_oct,ndvi_peak,ndvi_peak_month,ndvi_season_mean,ndvi_range,ndwi_peak,ndwi_peak_month,ndwi_season_mean,ndwi_range
501,"Mais, snij-",Maize,0.5856203291531308,0.8023491149987866,0.39003677974991585,0.5747011588688211,0.7870477709623941,0.7452333806203578,0.29402581503620806,0.2887620502036497,-0.7403081505935196,-0.4478117947413594,-0.5620420712150188,-0.7243449280166031,-0.7002238750972094,-0.3658780406257597,-0.391160325680883,0.8023491149987866,apr,0.5545937243485904,0.5135870647951368,-0.3658780406257597,sep,-0.561681312281479,0.37443010996775994
502,"Aardappelen, consumptie",Potato,3.1821220521079057,0.3475330860661633,0.3206644027595938,0.8761243794255166,0.8194001986407073,0.7046142324257192,0.324860198722834,0.3346048586644761,-0.42893367142121247,-0.40864014070457383,-0.7630500908545471,-0.7057957403872576,-0.6055732722248695,-0.37669348585168244,-0.4237725396165025,0.8761243794255166,jun,0.5325430509578586,0.5554599766659227,-0.37669348585168244,sep,-0.5303512772943779,0.3863566050028647
503,"Gerst, winter-",Barley,4.4284194276750215,0.8447732807448631,0.8343538640699723,0.38962605833213343,0.31507915691726146,0.6260939727975013,0.8106565512834841,0.8653709161194522,-0.7495569262673378,-0.7546442057631799,-0.48750548471843447,-0.4420145777581929,-0.5654717219451943,-0.6986775927578809,-0.7289830116843107,0.8653709161194522,oct,0.669421971466381,0.5502917592021908,-0.4420145777581929,jul,-0.6324076458420758,0.312629628004987
504,"Aardappelen, consumptie",Potato,3.4925279376005514,0.31142420791792436,0.2868990825387577,0.7359431195807712,0.8378968259679794,0.627388557427871,0.3181615936572735,0.3198364625636359,-0.42648326953064863,-0.40500839810223443,-0.6838001134217501,-0.7462174410027894,-0.5781378988131314,-0.3737833827046323,-0.4234112780646542,0.8378968259679794,jul,0.4910785499506019,0.5509977434292217,-0.3737833827046323,sep,-0.5195488259485487,0.3724340582981571
505,"Aardappelen, consumptie",Potato,1.8041203198920965,0.3245143614156909,0.3085440384539468,0.7152227343867427,0.8319863109203514,0.6921246994716959,0.3758355559808741,0.3254773768064606,-0.44031777839058905,-0.4210711051807411,-0.6591892380630001,-0.7288404862944103,-0.6013240133828281,-0.41906893474090817,-0.4234025210225436,0.8319863109203514,jul,0.5105292967765375,0.5234422724664045,-0.41906893474090817,sep,-0.5276020110107172,0.30977155155350217
506,"Aardappelen, consumptie",Potato,1.413675351375206,0.2610648929805015,0.24882548372217067,0.8254838055352715,0.8533138606219756,0.6050789130606178,0.2807396388814077,0.2834216571719118,-0.3908786004548092,-0.369458753676133,-0.7237608675789674,-0.7266488128159674,-0.5004452970164047,-0.38644340352788015,-0.400232783079076,0.8533138606219756,jul,0.47970403599626527,0.6044883768998048,-0.369458753676133,may,-0.4996955025927483,0.35719005913983437
507,"Mais, snij-",Maize,4.3455145998089435,0.3330765783114889,0.28486998753856124,0.638637850960169,0.8531705267707396,0.7243231162895961,0.3223556035109978,0.4785542547871831,-0.42422840188419064,-0.4037868779369594,-0.6060492892925533,-0.7716586709907681,-0.6792438068026545,-0.3981872093949886,-0.4894728977826492,0.8531705267707396,jul,0.5192839883098195,0.5683005392321783,-0.3981872093949886,sep,-0.5389467362978234,0.37347146159577954
508,"Bieten, suiker-",Sugar beet,3.473131590948534,0.24325376104189061,0.3317954877073766,0.7381030629620973,0.793596858795671,0.8055719887045346,0.5266349113864368,,-0.3398629530160008,-0.40182774516851294,-0.6479207406104023,-0.6817252128875975,-0.7007747881729028,-0.5006201664259492,,0.8055719887045346,aug,0.5731593450996678,0.5623182276626439,-0.3398629530160008,apr,-0.5454552677135609,0.36091183515690206
509,"Bieten, suiker-",Sugar beet,2.2392102944233234,0.2805671619012293,0.35847799342336756,0.7700518324578602,0.7578150609358211,0.7457633249625671,0.5207055959964896,,-0.39264953872129904,-0.42702754358911477,-0.675142867738098,-0.6498807353226382,-0.6468129564662526,-0.4972364376860596,,0.7700518324578602,jun,0.5722301616128892,0.4894846705566309,-0.39264953872129904,apr,-0.5481250132539103,0.2824933290167989
510,"Aardappelen, consumptie",Potato,7.978102521300386,0.24370851900682733,0.25286243084327403,0.8347027174251085,0.8184838181851771,0.4706756886428997,0.32694530878516254,0.2816389211510057,-0.37772511238560524,-0.37177442609966127,-0.7147781244720183,-0.6912251235657987,-0.4187747212573714,-0.3785432245219982,-0.4211758440842884,0.8347027174251085,jun,0.461288200577065,0.5909941984182812,-0.37177442609966127,may,-0.4819995109123917,0.343003698372357
511,"Mais, snij-",Maize,0.9001810523976703,0.3602525093225348,0.34523811279830097,0.4452208239572059,0.5675609714994602,0.8221981952230764,0.7131886136766746,0.3669503678083824,-0.45185113381537645,-0.4322961074856988,-0.460627926846988,-0.5570460292651485,-0.758853347949386,-0.6668627331802637,-0.4352040549031458,0.8221981952230764,aug,0.5172299420408051,0.4769600824247754,-0.4322961074856988,may,-0.5375344762065725,0.32655724046368717
512,"Mais, snij-",Maize,0.9273894441991545,0.38108904342333205,0.35082614814393365,0.7061093566212017,0.8672539438107032,0.6258400045189314,0.466587091316671,0.3559450981582501,-0.4590848425887949,-0.42381654928247375,-0.6563942181706814,-0.79558483910646,-0.5833907568598626,-0.4910899040798793,-0.4668792186733622,0.8672539438107032,jul,0.5362358122847176,0.5164277956667696,-0.42381654928247375,may,-0.553748618394502,0.3717682898239863
513,"Uien, gele zaai-",Onion,9.498807407949883,0.3369962740453271,0.46309923403949343,0.8334219916545401,0.75010180714873,0.27211279668281624,0.34989924095218106,0.5950929868041602,-0.4460831799609502,-0.5151542957949931,-0.7463494074868124,-0.6475901590077014,-0.4060266513613351,-0.4160970318710961,-0.5442263876147816,0.8334219916545401,jun,0.5143891901896068,0.5613091949717239,-0.4060266513613351,aug,-0.5316467304425243,0.34032275612547735
514,"Aardappelen, consumptie",Potato,1.2194993275111787,0.2778268840529517,0.3177242396345702,0.8184238803011545,0.8423183163333444,0.5577145064747375,0.32791145096721575,0.3408108617201915,-0.39844100548162276,-0.4176298678307232,-0.7219827192676934,-0.7307402183414884,-0.48449530495074666,-0.4017434657043246,-0.4440255379096583,0.8423183163333444,jul,0.49753287706916655,0.5644914322803927,-0.39844100548162276,apr,-0.5141511599266082,0.33229921285986563
515,"Aardappelen, consumptie",Potato,4.867409210339157,0.26932639721951873,0.2500043241364557,0.8000857507059491,0.8762470388200424,0.6468289847701163,0.26371083363837833,0.2832604922301196,-0.40615217915447044,-0.37796280265765114,-0.7010456399953259,-0.7401884654568924,-0.5259834023802498,-0.3589088337920679,-0.4198688275492956,0.8762470388200424,jul,0.4842091173600829,0.6262427146835867,-0.3589088337920679,sep,-0.5043014501408504,0.38127963166482454
516,"Aardappelen, consumptie",Potato,5.26735513409521,0.29713913656885016,0.3050909679275554,0.8768521131407646,0.8853172295366579,0.7301601735297879,0.30575016938567345,0.3046124479367488,-0.4145222877076803,-0.38170399743696765,-0.7658090784075752,-0.7559544997464428,-0.6010133900701521,-0.3836219575673341,-0.372089861238666,0.8853172295366579,jul,0.5292746054322911,0.5881780929678078,-0.372089861238666,oct,-0.524959296024974,0.3937192171689092
517,"Aardappelen, consumptie",Potato,6.7057770624503075,0.2519935087588532,0.2419725134845608,0.8376221679251531,0.8695452920689667,0.3990214378469975,0.27058580204077026,0.3218529220309311,-0.36166847929773616,-0.3459473382148624,-0.6977126167217369,-0.6938877199088314,-0.4360278176456687,-0.3155928483810403,-0.3608496326241816,0.8695452920689667,jul,0.4560848063080333,0.6275727785844059,-0.3155928483810403,sep,-0.458812350399151,0.3821197683406966
